2429	NM_002712	chr2	+	241737745	241771738	241738583	241770911	10	241737745,241741563,241745894,241746571,241747300,241748419,241751372,241754424,241757868,241770734,	241738635,241741692,241745950,241746637,241747431,241748582,241751489,241754529,241757955,241771738,	0	PPP1R7	cmpl	cmpl	0,1,1,0,0,2,0,0,0,0,
2429	NM_001282414	chr2	+	241737660	241755264	241737792	241755156	8	241737660,241745894,241746571,241747300,241748419,241751372,241754424,241755132,	241737796,241745950,241746637,241747431,241748582,241751489,241754529,241755264,	0	PPP1R7	cmpl	cmpl	0,1,0,0,2,0,0,0,
2429	NM_001282413	chr2	+	241737660	241771738	241737792	241770911	9	241737660,241745894,241746571,241747300,241748419,241751372,241754424,241757868,241770734,	241737796,241745950,241746637,241747431,241748582,241751489,241754529,241757955,241771738,	0	PPP1R7	cmpl	cmpl	0,1,0,0,2,0,0,0,0,
2429	NM_001282411	chr2	+	241737745	241755264	241738583	241755156	8	241737745,241745894,241746571,241747300,241748419,241751372,241754424,241755132,	241738635,241745950,241746637,241747431,241748582,241751489,241754529,241755264,	0	PPP1R7	cmpl	cmpl	0,1,0,0,2,0,0,0,
2429	NM_001282410	chr2	+	241737745	241755264	241738583	241755156	9	241737745,241741563,241745894,241746571,241747300,241748419,241751372,241754424,241755132,	241738635,241741692,241745950,241746637,241747431,241748582,241751489,241754529,241755264,	0	PPP1R7	cmpl	cmpl	0,1,1,0,0,2,0,0,0,
2429	NM_001282409	chr2	+	241737745	241771738	241738583	241770911	9	241737745,241745894,241746571,241747300,241748419,241751372,241754424,241757868,241770734,	241738635,241745950,241746637,241747431,241748582,241751489,241754529,241757955,241771738,	0	PPP1R7	cmpl	cmpl	0,1,0,0,2,0,0,0,0,
2429	NM_001282412	chr2	+	241737660	241771738	241737792	241770911	10	241737660,241741563,241745894,241746571,241747300,241748419,241751372,241754424,241757868,241770734,	241737796,241741692,241745950,241746637,241747431,241748582,241751489,241754529,241757955,241771738,	0	PPP1R7	cmpl	cmpl	0,1,1,0,0,2,0,0,0,0,
142	NM_001318026	chr3	+	73128583	73201042	73129997	73197563	9	73128583,73129917,73179026,73190877,73192863,73195513,73195843,73196692,73197237,	73128641,73129999,73179197,73190971,73192901,73195588,73195987,73196982,73201042,	0	PPP4R2	cmpl	cmpl	-1,0,2,2,0,2,2,2,1,
142	NM_001318027	chr3	+	73128625	73201042	73195545	73197563	8	73128625,73129917,73190877,73192863,73195513,73195905,73196692,73197237,	73128912,73129999,73190971,73192901,73195588,73195987,73196982,73201042,	0	PPP4R2	cmpl	cmpl	-1,-1,-1,-1,0,1,2,1,
142	NM_001318028	chr3	+	73128625	73147975	73128878	73147687	4	73128625,73129917,73146755,73147662,	73128912,73129999,73146824,73147975,	0	PPP4R2	cmpl	cmpl	0,1,2,2,
142	NM_001318025	chr3	+	73128625	73201042	73128878	73197563	8	73128625,73129917,73190877,73192863,73195513,73195843,73196692,73197237,	73128912,73129999,73190971,73192901,73195588,73195987,73196982,73201042,	0	PPP4R2	cmpl	cmpl	0,1,2,0,2,2,2,1,
142	NM_174907	chr3	+	73128625	73201042	73128878	73197563	9	73128625,73129917,73179026,73190877,73192863,73195513,73195843,73196692,73197237,	73128912,73129999,73179197,73190971,73192901,73195588,73195987,73196982,73201042,	0	PPP4R2	cmpl	cmpl	0,1,2,2,0,2,2,2,1,
203	NM_001190447	chr3	+	137167204	137349442	137228576	137346698	13	137167204,137228363,137242390,137250790,137272009,137279898,137283796,137289414,137292109,137303538,137304789,137307747,137346574,	137167381,137228630,137242494,137250893,137272084,137279985,137283953,137289463,137292199,137303714,137304908,137307854,137349442,	0	PPP2R3A	cmpl	cmpl	-1,0,0,2,0,0,0,1,2,2,1,0,2,
203	NM_002718	chr3	+	137167204	137349442	137203030	137346698	14	137167204,137202590,137228363,137242390,137250790,137272009,137279898,137283796,137289414,137292109,137303538,137304789,137307747,137346574,	137167381,137205025,137228630,137242494,137250893,137272084,137279985,137283953,137289463,137292199,137303714,137304908,137307854,137349442,	0	PPP2R3A	cmpl	cmpl	-1,0,0,0,2,0,0,0,1,2,2,1,0,2,
203	NM_181897	chr3	+	137224266	137349442	137224601	137346698	13	137224266,137228363,137242390,137250790,137272009,137279898,137283796,137289414,137292109,137303538,137304789,137307747,137346574,	137224733,137228630,137242494,137250893,137272084,137279985,137283953,137289463,137292199,137303714,137304908,137307854,137349442,	0	PPP2R3A	cmpl	cmpl	0,0,0,2,0,0,0,1,2,2,1,0,2,
227	NM_139245	chr3	+	161956685	162279389	161956790	162269639	4	161956685,162162217,162265884,162269292,	161957189,162162392,162266046,162279389,	0	PPM1L	cmpl	cmpl	0,0,1,1,
227	NR_134243	chr3	+	162071079	162279389	162279389	162279389	6	162071079,162082718,162162217,162236315,162265884,162269292,	162071128,162082801,162162392,162236602,162266046,162279389,	0	PPM1L	unk	unk	-1,-1,-1,-1,-1,-1,
227	NM_001317911	chr3	+	162042694	162279389	162042756	162269639	4	162042694,162162217,162265884,162269292,	162042774,162162392,162266046,162279389,	0	PPM1L	cmpl	cmpl	0,0,1,1,
227	NM_001317912	chr3	+	162042694	162279389	162162355	162269639	5	162042694,162140137,162162217,162265884,162269292,	162042774,162140237,162162392,162266046,162279389,	0	PPM1L	cmpl	cmpl	-1,-1,0,1,1,
260	NM_006241	chr3	-	196722506	196751513	196724982	196751137	6	196722506,196727103,196731778,196732905,196737883,196751015,	196725029,196727271,196731873,196732983,196737991,196751513,	0	PPP1R2	cmpl	cmpl	1,1,2,2,2,0,
260	NM_001316325	chr3	-	196722506	196751513	196724982	196737908	7	196722506,196727103,196731778,196732905,196735847,196737883,196751015,	196725029,196727271,196731873,196732983,196735992,196737991,196751513,	0	PPP1R2	cmpl	cmpl	1,1,2,2,1,0,-1,
260	NM_001291505	chr3	-	196722506	196751513	196724982	196751137	5	196722506,196727103,196731778,196737883,196751015,	196725029,196727271,196731873,196737991,196751513,	0	PPP1R2	cmpl	cmpl	1,1,2,2,0,
260	NM_001291504	chr3	-	196722506	196751513	196724982	196751137	6	196722506,196727103,196731775,196732905,196737883,196751015,	196725029,196727271,196731873,196732983,196737991,196751513,	0	PPP1R2	cmpl	cmpl	1,1,2,2,2,0,
260	NR_133014	chr3	-	196722506	196751513	196751513	196751513	5	196722506,196727103,196732905,196737883,196751015,	196725029,196727271,196732983,196737991,196751513,	0	PPP1R2	unk	unk	-1,-1,-1,-1,-1,
837	NM_001039770	chr3	-	33106911	33113297	33109329	33110691	2	33106911,33113214,	33110799,33113297,	0	TMPPE	cmpl	cmpl	0,-1,
837	NM_001136238	chr3	-	33106911	33113297	33109329	33110280	2	33106911,33113214,	33110284,33113297,	0	TMPPE	cmpl	cmpl	0,-1,
964	NM_021971	chr3	-	49733912	49736411	49734188	49736163	9	49733912,49734401,49734667,49734868,49735032,49735408,49735690,49735828,49736034,	49734320,49734584,49734795,49734947,49735191,49735551,49735739,49735909,49736411,	0	GMPPB	cmpl	cmpl	0,0,1,0,0,1,0,0,0,
964	NM_013334	chr3	-	49733912	49736411	49734188	49736163	8	49733912,49734667,49734868,49735032,49735408,49735690,49735828,49736034,	49734584,49734795,49734947,49735191,49735551,49735739,49735909,49736411,	0	GMPPB	cmpl	cmpl	0,1,0,0,1,0,0,0,
983	NM_001122870	chr3	+	52255225	52259655	52256776	52258870	9	52255225,52255750,52256737,52257208,52257390,52257692,52258011,52258229,52258725,	52255370,52255868,52256850,52257293,52257509,52257756,52258119,52258378,52259655,	0	PPM1M	cmpl	cmpl	-1,-1,0,2,0,2,0,0,2,
983	NM_144641	chr3	+	52254848	52259655	52254880	52258870	10	52254848,52255750,52256029,52256737,52257208,52257390,52257692,52258011,52258229,52258725,	52255104,52255868,52256284,52256850,52257293,52257509,52257756,52258119,52258378,52259655,	0	PPM1M	cmpl	cmpl	0,2,0,0,2,0,2,0,0,2,
1456	NM_138485	chr3	+	114192489	114202911	114192536	114202456	5	114192489,114196671,114198428,114200982,114202386,	114192872,114196802,114198528,114201101,114202911,	0	GTPBP8	cmpl	cmpl	0,0,2,0,2,
1456	NM_014170	chr3	+	114192489	114202911	114192536	114202456	6	114192489,114194562,114196671,114198428,114200982,114202386,	114192872,114194661,114196802,114198528,114201101,114202911,	0	GTPBP8	cmpl	cmpl	0,0,0,2,0,2,
1613	NM_007027	chr3	-	134802138	134863427	134802783	134862661	28	134802138,134810068,134810406,134812537,134813922,134818347,134818693,134819746,134821688,134824624,134824844,134825585,134829895,134830093,134839409,134841492,134844733,134845553,134850916,134851313,134853996,134854878,134856823,134858209,134859331,134860549,134862577,134863302,	134802927,134810230,134810496,134812675,134814086,134818459,134818860,134819967,134821881,134824727,134824991,134825709,134830005,134830267,134839696,134841704,134844906,134845897,134851167,134851477,134854163,134855058,134857020,134858391,134859475,134860684,134862668,134863427,	0	TOPBP1	cmpl	cmpl	0,0,0,0,1,0,1,2,1,0,0,2,0,0,1,2,0,1,2,0,1,1,2,0,0,0,0,-1,
13	NM_004307	chr4	-	40506800	40911392	40512865	40730028	18	40506800,40518644,40520417,40522660,40523905,40527236,40587137,40590038,40631229,40631387,40631850,40641638,40710356,40730009,40762349,40797412,40839760,40911178,	40513033,40518824,40520533,40522744,40523993,40527351,40587265,40590185,40631290,40631473,40631913,40641847,40711172,40730078,40762447,40797524,40839916,40911392,	0	APBB2	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,0,1,1,0,-1,-1,-1,-1,
13	NM_001166050	chr4	-	40506800	40911392	40512865	40730028	18	40506800,40518644,40520417,40522660,40523905,40527236,40587137,40590038,40631229,40631387,40631850,40641638,40710356,40730009,40762349,40797412,40839760,40911178,	40513033,40518824,40520533,40522744,40523993,40527351,40587265,40590185,40631290,40631473,40631913,40641844,40711172,40730078,40762447,40797524,40839916,40911392,	0	APBB2	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,0,1,1,0,-1,-1,-1,-1,
13	NM_001330658	chr4	-	40506800	40911392	40512865	40730028	16	40506800,40518644,40520417,40522660,40523905,40527236,40587137,40590038,40631229,40631387,40641638,40710356,40730009,40797412,40839760,40911178,	40513033,40518824,40520533,40522744,40523993,40527351,40587265,40590185,40631290,40631473,40641844,40711172,40730078,40797524,40839916,40911392,	0	APBB2	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,1,0,-1,-1,-1,
13	NM_001330656	chr4	-	40506800	40911392	40512865	40730028	17	40506800,40518644,40520417,40522660,40523905,40527236,40587137,40590038,40631229,40631387,40641638,40710356,40730009,40762349,40797412,40839760,40911178,	40513033,40518824,40520533,40522744,40523993,40527351,40587265,40590185,40631290,40631473,40641844,40711172,40730078,40762447,40797524,40839916,40911392,	0	APBB2	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,1,0,-1,-1,-1,-1,
13	NM_173075	chr4	-	40506800	40911392	40512865	40730028	17	40506800,40518644,40520417,40522660,40523905,40527236,40587137,40590038,40631229,40631387,40641638,40710356,40730009,40762349,40797412,40839760,40911178,	40513033,40518824,40520533,40522741,40523993,40527351,40587265,40590185,40631290,40631473,40641844,40711172,40730078,40762447,40797524,40839916,40911392,	0	APBB2	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,1,0,-1,-1,-1,-1,
79	NM_181876	chr4	-	6373205	6434498	6375929	6434474	9	6373205,6381889,6386189,6400473,6425150,6428446,6431034,6433624,6434404,	6376221,6381981,6386359,6400638,6425328,6428559,6431200,6433722,6434498,	0	PPP2R2C	cmpl	cmpl	2,0,1,1,0,1,0,1,0,
79	NM_001206996	chr4	-	6373205	6473746	6375929	6466549	10	6373205,6381889,6386189,6400473,6425150,6428446,6431034,6433624,6466530,6473573,	6376221,6381981,6386359,6400638,6425328,6428559,6431200,6433722,6466659,6473746,	0	PPP2R2C	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,
79	NM_001206995	chr4	-	6373205	6608306	6375929	6587947	10	6373205,6381889,6386189,6400473,6425150,6428446,6431034,6433624,6587898,6608161,	6376221,6381981,6386359,6400638,6425328,6428559,6431200,6433722,6588005,6608306,	0	PPP2R2C	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,
79	NM_001206994	chr4	-	6373205	6616228	6375929	6587947	10	6373205,6381889,6386189,6400473,6425150,6428446,6431034,6433624,6587898,6616187,	6376221,6381981,6386359,6400638,6425328,6428559,6431200,6433722,6588005,6616228,	0	PPP2R2C	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,
79	NM_020416	chr4	-	6373205	6525227	6375929	6524857	9	6373205,6381889,6386189,6400473,6425150,6428446,6431034,6433624,6524787,	6376221,6381981,6386359,6400638,6425328,6428559,6431200,6433722,6525227,	0	PPP2R2C	cmpl	cmpl	2,0,1,1,0,1,0,1,0,
149	NM_017593	chr4	+	79916555	80019618	79916721	80019107	14	79916555,79966214,79973759,79982562,79985105,79987365,79991101,79999761,80001566,80005734,80010960,80012027,80012791,80018911,	79916899,79966333,79973865,79982705,79985227,79987447,79991234,79999865,80001646,80005898,80011238,80012126,80012976,80019618,	0	BMP2K	cmpl	cmpl	0,1,0,1,0,2,0,1,0,2,1,0,0,2,
149	NM_198892	chr4	+	79916555	80052365	79916721	80052211	16	79916555,79966214,79973759,79982562,79985105,79987365,79991101,79999761,80001566,80005734,80010960,80012027,80012791,80018911,80027351,80050787,	79916899,79966333,79973865,79982705,79985227,79987447,79991234,79999865,80001646,80005898,80011238,80012126,80012976,80019069,80027462,80052365,	0	BMP2K	cmpl	cmpl	0,1,0,1,0,2,0,1,0,2,1,0,0,2,1,1,
151	NM_001201	chr4	+	82171142	82197803	82171462	82193714	3	82171142,82185915,82193522,	82171778,82186826,82197803,	0	BMP3	cmpl	cmpl	0,1,0,
164	NM_001203	chr4	+	95898150	96298624	96244598	96294847	13	95898150,96016004,96136213,96244581,96254893,96255858,96263983,96265156,96270035,96271388,96288921,96292816,96294721,	95898242,96016074,96136308,96244741,96254996,96255961,96264080,96265295,96270228,96271686,96289097,96292947,96298624,	0	BMPR1B	cmpl	cmpl	-1,-1,-1,0,2,0,1,2,0,1,2,1,0,
164	NM_001256793	chr4	+	96191852	96298624	96191873	96294847	11	96191852,96244581,96254893,96255858,96263983,96265156,96270035,96271388,96288921,96292816,96294721,	96191946,96244741,96254996,96255961,96264080,96265295,96270228,96271686,96289097,96292947,96298624,	0	BMPR1B	cmpl	cmpl	0,1,2,0,1,2,0,1,2,1,0,
164	NM_001256792	chr4	+	96136405	96298624	96244598	96294847	11	96136405,96244581,96254893,96255858,96263983,96265156,96270035,96271388,96288921,96292816,96294721,	96136558,96244741,96254996,96255961,96264080,96265295,96270228,96271686,96289097,96292947,96298624,	0	BMPR1B	cmpl	cmpl	-1,0,2,0,1,2,0,1,2,1,0,
170	NM_000944	chr4	-	102163609	102487651	102166044	102486976	14	102163609,102169345,102172446,102180661,102201266,102203411,102220711,102223365,102233955,102238546,102239790,102249133,102336095,102486918,	102166241,102169375,102172544,102180746,102201341,102203537,102220806,102223443,102234095,102238692,102239902,102249258,102336296,102487651,	0	PPP3CA	cmpl	cmpl	1,1,2,1,1,1,2,2,0,1,0,1,1,0,
170	NM_001130692	chr4	-	102163609	102487651	102166044	102486976	12	102163609,102172446,102180661,102201266,102220711,102223365,102233955,102238546,102239790,102249133,102336095,102486918,	102166241,102172544,102180746,102201341,102220806,102223443,102234095,102238692,102239902,102249258,102336296,102487651,	0	PPP3CA	cmpl	cmpl	1,2,1,1,2,2,0,1,0,1,1,0,
170	NM_001130691	chr4	-	102163609	102487651	102166044	102486976	13	102163609,102172446,102180661,102201266,102203411,102220711,102223365,102233955,102238546,102239790,102249133,102336095,102486918,	102166241,102172544,102180746,102201341,102203537,102220806,102223443,102234095,102238692,102239902,102249258,102336296,102487651,	0	PPP3CA	cmpl	cmpl	1,2,1,1,1,2,2,0,1,0,1,1,0,
894	NM_001166051	chr4	-	40506800	40553929	40512865	40523990	7	40506800,40518644,40520417,40522660,40523905,40527236,40553758,	40513033,40518824,40520533,40522744,40523993,40527357,40553929,	0	APBB2	cmpl	cmpl	0,0,1,1,0,-1,-1,
894	NM_001166052	chr4	-	40506800	40553929	40512865	40523990	7	40506800,40518644,40520417,40522660,40523905,40527236,40553758,	40513033,40518824,40520533,40522744,40523993,40527351,40553929,	0	APBB2	cmpl	cmpl	0,0,1,1,0,-1,-1,
894	NM_001166054	chr4	-	40506800	40553966	40512865	40523990	7	40506800,40518644,40520417,40522660,40523905,40527236,40553799,	40513033,40518824,40520533,40522744,40523993,40527351,40553966,	0	APBB2	cmpl	cmpl	0,0,1,1,0,-1,-1,
894	NM_001166053	chr4	-	40506800	40553966	40512865	40523990	7	40506800,40518644,40520417,40522660,40523905,40527236,40553794,	40513033,40518824,40520533,40522744,40523993,40527351,40553966,	0	APBB2	cmpl	cmpl	0,0,1,1,0,-1,-1,
1157	NM_002704	chr4	-	75071019	75072771	75071852	75072684	3	75071019,75072097,75072536,	75071955,75072233,75072771,	0	PPBP	cmpl	cmpl	2,1,0,
1158	NR_026769	chr4	-	75138618	75139980	75139980	75139980	1	75138618,	75139980,	0	PPBPP2	unk	unk	-1,
1267	NM_152542	chr4	-	89397784	89425007	89402770	89418759	7	89397784,89405176,89408365,89408916,89417318,89418319,89424581,	89402902,89405311,89408510,89409082,89417419,89418818,89425007,	0	PPM1K	cmpl	cmpl	0,0,2,1,2,0,-1,
1316	NR_121610	chr4	-	95883841	95897707	95897707	95897707	3	95883841,95895003,95897567,	95884268,95895079,95897707,	0	BMPR1B-AS1	unk	unk	-1,-1,-1,
1319	NM_001256794	chr4	+	96231664	96298624	96244598	96294847	11	96231664,96244581,96254893,96255858,96263983,96265156,96270035,96271388,96288921,96292816,96294721,	96231801,96244741,96254996,96255961,96264080,96265295,96270228,96271686,96289097,96292947,96298624,	0	BMPR1B	cmpl	cmpl	-1,0,2,0,1,2,0,1,2,1,0,
200	NM_001355019	chr5	-	133559841	133589144	133561361	133569628	7	133559841,133562675,133563924,133564574,133565437,133569511,133588798,	133561434,133562794,133564086,133564664,133565611,133569721,133589144,	0	PPP2CA	cmpl	cmpl	2,0,0,0,0,0,-1,
200	NM_002715	chr5	-	133559841	133589849	133561361	133589451	7	133559841,133562675,133563924,133564574,133565437,133569511,133589349,	133561434,133562794,133564086,133564664,133565611,133569721,133589849,	0	PPP2CA	cmpl	cmpl	2,0,0,0,0,0,0,
200	NR_149151	chr5	-	133559841	133589144	133589144	133589144	7	133559841,133562675,133563924,133564574,133565437,133569511,133588798,	133561434,133562794,133564097,133564664,133565611,133569721,133589144,	0	PPP2CA	unk	unk	-1,-1,-1,-1,-1,-1,-1,
212	NR_073527	chr5	-	145949260	146238683	146238683	146238683	10	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146237757,146238456,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146237951,146238683,	0	PPP2R2B	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,
212	NM_181678	chr5	-	145949260	146441226	145949702	146216291	11	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146216254,146440814,146441077,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146216339,146440892,146441226,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,-1,
212	NM_001271948	chr5	-	145949260	146238541	145949702	146216291	10	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146216254,146237757,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146216339,146238541,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,
212	NM_181677	chr5	-	145949260	146441226	145949702	146394934	11	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146394924,146440814,146441077,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146394996,146440892,146441226,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,0,-1,-1,
212	NM_181676	chr5	-	145949260	146415893	145949702	146415499	9	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146415420,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146415893,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,0,
212	NM_181675	chr5	-	145949260	146238541	145949702	146238540	10	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146237757,146238346,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146237951,146238541,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,2,0,
212	NM_181674	chr5	-	145949260	146415893	145949702	146415494	10	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146237757,146415420,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146237951,146415893,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,2,0,
212	NR_047115	chr5	-	146273962	146279262	146279262	146279262	4	146273962,146277578,146278129,146279147,	146274190,146277667,146278144,146279262,	0	PPP2R2B-IT1	unk	unk	-1,-1,-1,-1,
212	NR_073526	chr5	-	145949260	146238541	146238541	146238541	9	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146237757,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146238541,	0	PPP2R2B	unk	unk	-1,-1,-1,-1,-1,-1,-1,-1,-1,
212	NM_001271899	chr5	-	145949260	146441276	145949702	146441022	10	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146440814,146441012,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146440892,146441276,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,1,0,
212	NM_001271900	chr5	-	145949260	146441276	145949702	146440864	11	145949260,145952726,145960046,145998006,146010302,146050883,146057734,146060800,146237757,146440814,146441012,	145949982,145952818,145960216,145998171,146010480,146050996,146057900,146060898,146237951,146440892,146441276,	0	PPP2R2B	cmpl	cmpl	2,0,1,1,0,1,0,1,2,0,-1,
590	NM_007030	chr5	-	712976	746510	718216	731175	4	712976,719084,730864,746392,	718411,719238,731179,746510,	0	TPPP	cmpl	cmpl	0,2,0,-1,
1016	NM_001127235	chr5	+	56507031	56596263	56545714	56594336	12	56507031,56545657,56552959,56562429,56562681,56567549,56577883,56578658,56581037,56582537,56592763,56594177,	56507984,56545777,56552980,56562553,56562905,56567616,56578068,56578799,56581160,56582725,56592866,56596263,	0	GPBP1	cmpl	cmpl	-1,0,0,0,1,0,1,0,0,0,2,0,
1016	NM_001203246	chr5	+	56505531	56596263	56577918	56594336	11	56505531,56507031,56562429,56562681,56567549,56577883,56578658,56580992,56582537,56592763,56594177,	56505795,56507984,56562553,56562905,56567616,56578068,56578799,56581160,56582725,56592866,56596263,	0	GPBP1	cmpl	cmpl	-1,-1,-1,-1,-1,0,0,0,0,2,0,
1016	NM_001127236	chr5	+	56545657	56596263	56545714	56594336	11	56545657,56552959,56562429,56562681,56567549,56577883,56578658,56580992,56582537,56592763,56594177,	56545777,56552980,56562553,56562905,56567616,56578068,56578799,56581160,56582725,56592866,56596263,	0	GPBP1	cmpl	cmpl	0,0,0,1,0,1,0,0,0,2,0,
1016	NM_022913	chr5	+	56505531	56596263	56545714	56594336	12	56505531,56507031,56545657,56562429,56562681,56567549,56577883,56578658,56580992,56582537,56592763,56594177,	56505795,56507984,56545777,56562553,56562905,56567616,56578068,56578799,56581160,56582725,56592866,56596263,	0	GPBP1	cmpl	cmpl	-1,-1,0,0,1,0,1,0,0,0,2,0,
1016	NM_001331037	chr5	+	56505531	56596263	56545714	56594336	13	56505531,56507031,56545657,56562429,56562681,56567549,56568696,56577883,56578658,56580992,56582537,56592763,56594177,	56505795,56507999,56545777,56562553,56562905,56567616,56568756,56578068,56578799,56581160,56582725,56592866,56596263,	0	GPBP1	cmpl	cmpl	-1,-1,0,0,1,0,1,1,0,0,0,2,0,
1652	NM_006051	chr5	-	139918036	139924373	139918353	139924014	12	139918036,139920081,139920407,139920786,139921133,139921355,139921868,139922121,139922431,139923362,139923520,139923965,	139918590,139920273,139920523,139920870,139921218,139921497,139921996,139922268,139922492,139923439,139923684,139924373,	0	APBB3	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,0,
1652	NM_133172	chr5	-	139918036	139924373	139918353	139924014	12	139918036,139920081,139920407,139920786,139921133,139921355,139921868,139922121,139922431,139923362,139923520,139923965,	139918590,139920273,139920523,139920870,139921218,139921491,139921996,139922268,139922492,139923439,139923684,139924373,	0	APBB3	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,0,
1652	NM_133174	chr5	-	139918036	139924373	139918353	139924014	12	139918036,139920081,139920407,139920786,139921133,139921355,139921868,139922121,139922431,139923362,139923520,139923965,	139918590,139920273,139920523,139920870,139921218,139921470,139921996,139922268,139922492,139923439,139923684,139924373,	0	APBB3	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,0,
1652	NM_133173	chr5	-	139918036	139924373	139918353	139924014	12	139918036,139920081,139920407,139920786,139921133,139921355,139921868,139922121,139922431,139923362,139923520,139923965,	139918590,139920273,139920523,139920870,139921218,139921476,139921996,139922268,139922492,139923439,139923684,139924373,	0	APBB3	cmpl	cmpl	0,0,1,1,0,2,0,0,2,0,1,0,
1776	NM_206858	chr5	+	156210074	156212117	156210151	156210769	1	156210074,	156212117,	0	PPP1R2P3	cmpl	cmpl	0,
80	NM_001718	chr6	+	7671330	7826960	7672187	7825575	7	7671330,7790371,7806682,7807532,7824305,7825222,7825425,	7672851,7790564,7806831,7807730,7824382,7825333,7826960,	0	BMP6	cmpl	cmpl	0,1,2,1,1,0,0,
126	NM_021073	chr6	-	55726409	55848347	55728289	55847622	7	55726409,55731761,55733213,55746805,55767035,55792411,55847132,	55728439,55731872,55733290,55747000,55767184,55792604,55848347,	0	BMP5	cmpl	cmpl	0,0,1,1,2,1,0,
126	NM_001329756	chr6	-	55726409	55848347	55728419	55847622	5	55726409,55746805,55767035,55792411,55847132,	55728439,55747000,55767184,55792604,55848347,	0	BMP5	cmpl	cmpl	1,1,2,1,0,
126	NM_001329754	chr6	-	55726409	55848347	55728289	55847622	6	55726409,55733213,55746805,55767035,55792411,55847132,	55728439,55733290,55747000,55767184,55792604,55848347,	0	BMP5	cmpl	cmpl	0,1,1,2,1,0,
216	NM_030949	chr6	+	150505880	150613221	150506021	150611649	4	150505880,150577572,150579652,150611574,	150506327,150577656,150579685,150613221,	0	PPP1R14C	cmpl	cmpl	0,0,0,0,
623	NM_001145115	chr6	+	5030718	5032454	5030718	5031795	1	5030718,	5032454,	0	PPP1R3G	cmpl	cmpl	0,
814	NM_021959	chr6	+	30142910	30146087	30143166	30145062	3	30142910,30144345,30144859,	30143235,30144454,30146087,	0	PPP1R11	cmpl	cmpl	0,0,1,
819	NM_001134870	chr6	-	30752144	30763072	30753024	30761774	4	30752144,30754934,30760163,30762869,	30753044,30755145,30761802,30763072,	0	PPP1R18	cmpl	cmpl	1,0,0,-1,
819	NM_133471	chr6	-	30752144	30763651	30753024	30761774	3	30752144,30754934,30760163,	30753044,30755145,30763651,	0	PPP1R18	cmpl	cmpl	1,0,0,
819	NM_002714	chr6	-	30676155	30693063	30677304	30685700	20	30676155,30677691,30678601,30678965,30679227,30679535,30679763,30680108,30680343,30680749,30681678,30681893,30682223,30682534,30683595,30684534,30684832,30685593,30692233,30692979,	30677414,30678447,30678715,30679041,30679422,30679599,30680010,30680267,30680491,30680850,30681791,30681999,30682397,30682612,30683647,30684670,30684919,30685711,30692754,30693063,	0	PPP1R10	cmpl	cmpl	1,1,1,0,0,2,1,1,0,1,2,1,1,1,0,2,2,0,-1,-1,
